season,race_name,circuitId,driver,constructor,qualifying_position,final_position,podium
2023,Miami Grand Prix,79,SAR,Williams,20,20,0
2023,Monaco Grand Prix,6,VER,Red Bull,1,1,1
2023,Monaco Grand Prix,6,ALO,Aston Martin,2,2,1
2023,Monaco Grand Prix,6,OCO,Alpine F1 Team,3,3,1
2023,Monaco Grand Prix,6,HAM,Mercedes,5,4,0
2023,Monaco Grand Prix,6,RUS,Mercedes,8,5,0
2023,Monaco Grand Prix,6,LEC,Ferrari,6,6,0
2023,Monaco Grand Prix,6,GAS,Alpine F1 Team,7,7,0
2023,Monaco Grand Prix,6,SAI,Ferrari,4,8,0
2023,Monaco Grand Prix,6,NOR,McLaren,10,9,0
2023,Monaco Grand Prix,6,PIA,McLaren,11,10,0
2023,Monaco Grand Prix,6,BOT,Alfa Romeo,15,11,0
2023,Monaco Grand Prix,6,DEV,AlphaTauri,12,12,0
2023,Monaco Grand Prix,6,ZHO,Alfa Romeo,19,13,0
2023,Monaco Grand Prix,6,ALB,Williams,13,14,0
2023,Monaco Grand Prix,6,TSU,AlphaTauri,9,15,0
2023,Monaco Grand Prix,6,PER,Red Bull,20,16,0
2023,Monaco Grand Prix,6,HUL,Haas F1 Team,18,17,0
2023,Monaco Grand Prix,6,SAR,Williams,16,18,0
2023,Monaco Grand Prix,6,MAG,Haas F1 Team,17,R,0
2023,Monaco Grand Prix,6,STR,Aston Martin,14,R,0
2023,Spanish Grand Prix,4,VER,Red Bull,1,1,1
2023,Spanish Grand Prix,4,HAM,Mercedes,4,2,1
2023,Spanish Grand Prix,4,RUS,Mercedes,12,3,1
2023,Spanish Grand Prix,4,PER,Red Bull,11,4,0
2023,Spanish Grand Prix,4,SAI,Ferrari,2,5,0
2023,Spanish Grand Prix,4,STR,Aston Martin,5,6,0
2023,Spanish Grand Prix,4,ALO,Aston Martin,8,7,0
2023,Spanish Grand Prix,4,OCO,Alpine F1 Team,6,8,0
2023,Spanish Grand Prix,4,ZHO,Alfa Romeo,13,9,0
2023,Spanish Grand Prix,4,GAS,Alpine F1 Team,10,10,0
2023,Spanish Grand Prix,4,LEC,Ferrari,19,11,0
2023,Spanish Grand Prix,4,TSU,AlphaTauri,15,12,0
2023,Spanish Grand Prix,4,PIA,McLaren,9,13,0
2023,Spanish Grand Prix,4,DEV,AlphaTauri,14,14,0
2023,Spanish Grand Prix,4,HUL,Haas F1 Team,7,15,0
2023,Spanish Grand Prix,4,ALB,Williams,18,16,0
2023,Spanish Grand Prix,4,NOR,McLaren,3,17,0
2023,Spanish Grand Prix,4,MAG,Haas F1 Team,17,18,0
2023,Spanish Grand Prix,4,BOT,Alfa Romeo,16,19,0
2023,Spanish Grand Prix,4,SAR,Williams,20,20,0
2023,Canadian Grand Prix,7,VER,Red Bull,1,1,1
2023,Canadian Grand Prix,7,ALO,Aston Martin,2,2,1
2023,Canadian Grand Prix,7,HAM,Mercedes,3,3,1
2023,Canadian Grand Prix,7,LEC,Ferrari,10,4,0
2023,Canadian Grand Prix,7,SAI,Ferrari,11,5,0
2023,Canadian Grand Prix,7,PER,Red Bull,12,6,0
2023,Canadian Grand Prix,7,ALB,Williams,9,7,0
2023,Canadian Grand Prix,7,OCO,Alpine F1 Team,6,8,0
2023,Canadian Grand Prix,7,STR,Aston Martin,16,9,0
2023,Canadian Grand Prix,7,BOT,Alfa Romeo,14,10,0
2023,Canadian Grand Prix,7,PIA,McLaren,8,11,0
2023,Canadian Grand Prix,7,GAS,Alpine F1 Team,15,12,0
2023,Canadian Grand Prix,7,NOR,McLaren,7,13,0
2023,Canadian Grand Prix,7,TSU,AlphaTauri,19,14,0
2023,Canadian Grand Prix,7,HUL,Haas F1 Team,5,15,0
2023,Canadian Grand Prix,7,ZHO,Alfa Romeo,20,16,0
2023,Canadian Grand Prix,7,MAG,Haas F1 Team,13,17,0
2023,Canadian Grand Prix,7,DEV,AlphaTauri,17,18,0
2023,Canadian Grand Prix,7,RUS,Mercedes,4,R,0
2023,Canadian Grand Prix,7,SAR,Williams,18,R,0
2023,Austrian Grand Prix,70,VER,Red Bull,1,1,1
2023,Austrian Grand Prix,70,LEC,Ferrari,2,2,1
2023,Austrian Grand Prix,70,PER,Red Bull,15,3,1
2023,Austrian Grand Prix,70,NOR,McLaren,4,4,0
2023,Austrian Grand Prix,70,ALO,Aston Martin,7,5,0
2023,Austrian Grand Prix,70,SAI,Ferrari,3,6,0
2023,Austrian Grand Prix,70,RUS,Mercedes,11,7,0
2023,Austrian Grand Prix,70,HAM,Mercedes,5,8,0
2023,Austrian Grand Prix,70,STR,Aston Martin,6,9,0
2023,Austrian Grand Prix,70,GAS,Alpine F1 Team,9,10,0
2023,Austrian Grand Prix,70,ALB,Williams,10,11,0
2023,Austrian Grand Prix,70,ZHO,Alfa Romeo,17,12,0
2023,Austrian Grand Prix,70,SAR,Williams,18,13,0
2023,Austrian Grand Prix,70,OCO,Alpine F1 Team,12,14,0
2023,Austrian Grand Prix,70,BOT,Alfa Romeo,14,15,0
2023,Austrian Grand Prix,70,PIA,McLaren,13,16,0
2023,Austrian Grand Prix,70,DEV,AlphaTauri,11,17,0
2023,Austrian Grand Prix,70,MAG,Haas F1 Team,11,18,0
2023,Austrian Grand Prix,70,TSU,AlphaTauri,16,19,0
2023,Austrian Grand Prix,70,HUL,Haas F1 Team,8,R,0
2023,British Grand Prix,9,VER,Red Bull,1,1,1
2023,British Grand Prix,9,NOR,McLaren,2,2,1
2023,British Grand Prix,9,HAM,Mercedes,7,3,1
2023,British Grand Prix,9,PIA,McLaren,3,4,0
2023,British Grand Prix,9,RUS,Mercedes,6,5,0
2023,British Grand Prix,9,PER,Red Bull,15,6,0
2023,British Grand Prix,9,ALO,Aston Martin,9,7,0
2023,British Grand Prix,9,ALB,Williams,8,8,0
2023,British Grand Prix,9,LEC,Ferrari,4,9,0
2023,British Grand Prix,9,SAI,Ferrari,5,10,0
2023,British Grand Prix,9,SAR,Williams,14,11,0
2023,British Grand Prix,9,BOT,Alfa Romeo,20,12,0
2023,British Grand Prix,9,HUL,Haas F1 Team,11,13,0
2023,British Grand Prix,9,STR,Aston Martin,12,14,0
2023,British Grand Prix,9,ZHO,Alfa Romeo,17,15,0
2023,British Grand Prix,9,TSU,AlphaTauri,16,16,0
2023,British Grand Prix,9,DEV,AlphaTauri,18,17,0
2023,British Grand Prix,9,GAS,Alpine F1 Team,10,18,0
2023,British Grand Prix,9,MAG,Haas F1 Team,19,R,0
2023,British Grand Prix,9,OCO,Alpine F1 Team,13,R,0
2023,Hungarian Grand Prix,11,VER,Red Bull,2,1,1
2023,Hungarian Grand Prix,11,NOR,McLaren,3,2,1
2023,Hungarian Grand Prix,11,PER,Red Bull,9,3,1
2023,Hungarian Grand Prix,11,HAM,Mercedes,1,4,0
2023,Hungarian Grand Prix,11,PIA,McLaren,4,5,0
2023,Hungarian Grand Prix,11,RUS,Mercedes,18,6,0
2023,Hungarian Grand Prix,11,LEC,Ferrari,6,7,0
2023,Hungarian Grand Prix,11,SAI,Ferrari,11,8,0
2023,Hungarian Grand Prix,11,ALO,Aston Martin,8,9,0
2023,Hungarian Grand Prix,11,STR,Aston Martin,14,10,0
2023,Hungarian Grand Prix,11,ALB,Williams,16,11,0
2023,Hungarian Grand Prix,11,BOT,Alfa Romeo,7,12,0
2023,Hungarian Grand Prix,11,RIC,AlphaTauri,13,13,0
2023,Hungarian Grand Prix,11,HUL,Haas F1 Team,10,14,0
2023,Hungarian Grand Prix,11,TSU,AlphaTauri,17,15,0
2023,Hungarian Grand Prix,11,ZHO,Alfa Romeo,5,16,0
2023,Hungarian Grand Prix,11,MAG,Haas F1 Team,19,17,0
2023,Hungarian Grand Prix,11,SAR,Williams,20,R,0
2023,Hungarian Grand Prix,11,OCO,Alpine F1 Team,12,R,0
2023,Hungarian Grand Prix,11,GAS,Alpine F1 Team,15,R,0
2023,Belgian Grand Prix,13,VER,Red Bull,6,1,1
2023,Belgian Grand Prix,13,PER,Red Bull,2,2,1
2023,Belgian Grand Prix,13,LEC,Ferrari,1,3,1
2023,Belgian Grand Prix,13,HAM,Mercedes,3,4,0
2023,Belgian Grand Prix,13,ALO,Aston Martin,9,5,0
2023,Belgian Grand Prix,13,RUS,Mercedes,8,6,0
2023,Belgian Grand Prix,13,NOR,McLaren,7,7,0
2023,Belgian Grand Prix,13,OCO,Alpine F1 Team,14,8,0
2023,Belgian Grand Prix,13,STR,Aston Martin,10,9,0
2023,Belgian Grand Prix,13,TSU,AlphaTauri,11,10,0
2023,Belgian Grand Prix,13,GAS,Alpine F1 Team,12,11,0
2023,Belgian Grand Prix,13,BOT,Alfa Romeo,13,12,0
2023,Belgian Grand Prix,13,ZHO,Alfa Romeo,17,13,0
2023,Belgian Grand Prix,13,ALB,Williams,15,14,0
2023,Belgian Grand Prix,13,MAG,Haas F1 Team,16,15,0
2023,Belgian Grand Prix,13,RIC,AlphaTauri,19,16,0
2023,Belgian Grand Prix,13,SAR,Williams,18,17,0
2023,Belgian Grand Prix,13,HUL,Haas F1 Team,11,18,0
2023,Belgian Grand Prix,13,SAI,Ferrari,4,R,0
2023,Belgian Grand Prix,13,PIA,McLaren,5,R,0
2023,Dutch Grand Prix,39,VER,Red Bull,1,1,1
2023,Dutch Grand Prix,39,ALO,Aston Martin,5,2,1
2023,Dutch Grand Prix,39,GAS,Alpine F1 Team,12,3,1
2023,Dutch Grand Prix,39,PER,Red Bull,7,4,0
2023,Dutch Grand Prix,39,SAI,Ferrari,6,5,0
2023,Dutch Grand Prix,39,HAM,Mercedes,13,6,0
2023,Dutch Grand Prix,39,NOR,McLaren,2,7,0
2023,Dutch Grand Prix,39,ALB,Williams,4,8,0
2023,Dutch Grand Prix,39,PIA,McLaren,8,9,0
2023,Dutch Grand Prix,39,OCO,Alpine F1 Team,16,10,0
2023,Dutch Grand Prix,39,STR,Aston Martin,11,11,0
2023,Dutch Grand Prix,39,HUL,Haas F1 Team,14,12,0
2023,Dutch Grand Prix,39,LAW,AlphaTauri,19,13,0
2023,Dutch Grand Prix,39,BOT,Alfa Romeo,18,14,0
2023,Dutch Grand Prix,39,TSU,AlphaTauri,17,15,0
2023,Dutch Grand Prix,39,MAG,Haas F1 Team,11,16,0
2023,Dutch Grand Prix,39,RUS,Mercedes,3,17,0
2023,Dutch Grand Prix,39,ZHO,Alfa Romeo,15,R,0
2023,Dutch Grand Prix,39,LEC,Ferrari,9,R,0
2023,Dutch Grand Prix,39,SAR,Williams,10,R,0
2023,Italian Grand Prix,14,VER,Red Bull,2,1,1
2023,Italian Grand Prix,14,PER,Red Bull,5,2,1
2023,Italian Grand Prix,14,SAI,Ferrari,1,3,1
2023,Italian Grand Prix,14,LEC,Ferrari,3,4,0
2023,Italian Grand Prix,14,RUS,Mercedes,4,5,0
2023,Italian Grand Prix,14,HAM,Mercedes,8,6,0
2023,Italian Grand Prix,14,ALB,Williams,6,7,0
2023,Italian Grand Prix,14,NOR,McLaren,9,8,0
2023,Italian Grand Prix,14,ALO,Aston Martin,10,9,0
2023,Italian Grand Prix,14,BOT,Alfa Romeo,14,10,0
2023,Italian Grand Prix,14,LAW,AlphaTauri,12,11,0
2023,Italian Grand Prix,14,PIA,McLaren,7,12,0
2023,Italian Grand Prix,14,SAR,Williams,15,13,0
2023,Italian Grand Prix,14,ZHO,Alfa Romeo,16,14,0
2023,Italian Grand Prix,14,GAS,Alpine F1 Team,17,15,0
2023,Italian Grand Prix,14,STR,Aston Martin,20,16,0
2023,Italian Grand Prix,14,HUL,Haas F1 Team,13,17,0
2023,Italian Grand Prix,14,MAG,Haas F1 Team,19,18,0
2023,Italian Grand Prix,14,OCO,Alpine F1 Team,18,R,0
2023,Italian Grand Prix,14,TSU,AlphaTauri,11,R,0
2023,Singapore Grand Prix,15,SAI,Ferrari,1,1,1
2023,Singapore Grand Prix,15,NOR,McLaren,4,2,1
2023,Singapore Grand Prix,15,HAM,Mercedes,5,3,1
2023,Singapore Grand Prix,15,LEC,Ferrari,3,4,0
2023,Singapore Grand Prix,15,VER,Red Bull,11,5,0
2023,Singapore Grand Prix,15,GAS,Alpine F1 Team,12,6,0
2023,Singapore Grand Prix,15,PIA,McLaren,17,7,0
2023,Singapore Grand Prix,15,PER,Red Bull,13,8,0
2023,Singapore Grand Prix,15,LAW,AlphaTauri,10,9,0
2023,Singapore Grand Prix,15,MAG,Haas F1 Team,6,10,0
2023,Singapore Grand Prix,15,ALB,Williams,14,11,0
2023,Singapore Grand Prix,15,ZHO,Alfa Romeo,11,12,0
2023,Singapore Grand Prix,15,HUL,Haas F1 Team,9,13,0
2023,Singapore Grand Prix,15,SAR,Williams,18,14,0
2023,Singapore Grand Prix,15,ALO,Aston Martin,7,15,0
2023,Singapore Grand Prix,15,RUS,Mercedes,2,16,0
2023,Singapore Grand Prix,15,BOT,Alfa Romeo,16,R,0
2023,Singapore Grand Prix,15,OCO,Alpine F1 Team,8,R,0
2023,Singapore Grand Prix,15,TSU,AlphaTauri,15,R,0
2023,Singapore Grand Prix,15,STR,Aston Martin,11,W,0
2023,Japanese Grand Prix,22,VER,Red Bull,1,1,1
2023,Japanese Grand Prix,22,NOR,McLaren,3,2,1
2023,Japanese Grand Prix,22,PIA,McLaren,2,3,1
2023,Japanese Grand Prix,22,LEC,Ferrari,4,4,0
2023,Japanese Grand Prix,22,HAM,Mercedes,7,5,0
2023,Japanese Grand Prix,22,SAI,Ferrari,6,6,0
2023,Japanese Grand Prix,22,RUS,Mercedes,8,7,0
2023,Japanese Grand Prix,22,ALO,Aston Martin,10,8,0
2023,Japanese Grand Prix,22,OCO,Alpine F1 Team,14,9,0
2023,Japanese Grand Prix,22,GAS,Alpine F1 Team,12,10,0
2023,Japanese Grand Prix,22,LAW,AlphaTauri,11,11,0
2023,Japanese Grand Prix,22,TSU,AlphaTauri,9,12,0
2023,Japanese Grand Prix,22,ZHO,Alfa Romeo,19,13,0
2023,Japanese Grand Prix,22,HUL,Haas F1 Team,18,14,0
2023,Japanese Grand Prix,22,MAG,Haas F1 Team,15,15,0
2023,Japanese Grand Prix,22,ALB,Williams,13,R,0
2023,Japanese Grand Prix,22,SAR,Williams,11,R,0
2023,Japanese Grand Prix,22,STR,Aston Martin,17,R,0
2023,Japanese Grand Prix,22,PER,Red Bull,5,R,0
2023,Japanese Grand Prix,22,BOT,Alfa Romeo,16,R,0
2023,Qatar Grand Prix,78,VER,Red Bull,1,1,1
2023,Qatar Grand Prix,78,PIA,McLaren,6,2,1
2023,Qatar Grand Prix,78,NOR,McLaren,10,3,1
2023,Qatar Grand Prix,78,RUS,Mercedes,2,4,0
2023,Qatar Grand Prix,78,LEC,Ferrari,5,5,0
2023,Qatar Grand Prix,78,ALO,Aston Martin,4,6,0
2023,Qatar Grand Prix,78,OCO,Alpine F1 Team,8,7,0
2023,Qatar Grand Prix,78,BOT,Alfa Romeo,9,8,0
2023,Qatar Grand Prix,78,ZHO,Alfa Romeo,19,9,0
2023,Qatar Grand Prix,78,PER,Red Bull,11,10,0
2023,Qatar Grand Prix,78,STR,Aston Martin,16,11,0
2023,Qatar Grand Prix,78,GAS,Alpine F1 Team,7,12,0
2023,Qatar Grand Prix,78,ALB,Williams,13,13,0
2023,Qatar Grand Prix,78,MAG,Haas F1 Team,18,14,0
2023,Qatar Grand Prix,78,TSU,AlphaTauri,11,15,0
2023,Qatar Grand Prix,78,HUL,Haas F1 Team,14,16,0
2023,Qatar Grand Prix,78,LAW,AlphaTauri,17,17,0
2023,Qatar Grand Prix,78,SAR,Williams,15,R,0
2023,Qatar Grand Prix,78,HAM,Mercedes,3,R,0
2023,Qatar Grand Prix,78,SAI,Ferrari,12,W,0
2023,United States Grand Prix,69,VER,Red Bull,6,1,1
2023,United States Grand Prix,69,NOR,McLaren,2,2,1
2023,United States Grand Prix,69,SAI,Ferrari,4,3,1
2023,United States Grand Prix,69,PER,Red Bull,9,4,0
2023,United States Grand Prix,69,RUS,Mercedes,5,5,0
2023,United States Grand Prix,69,GAS,Alpine F1 Team,7,6,0
2023,United States Grand Prix,69,STR,Aston Martin,11,7,0
2023,United States Grand Prix,69,TSU,AlphaTauri,11,8,0
2023,United States Grand Prix,69,ALB,Williams,15,9,0
2023,United States Grand Prix,69,SAR,Williams,16,10,0
2023,United States Grand Prix,69,HUL,Haas F1 Team,11,11,0
2023,United States Grand Prix,69,BOT,Alfa Romeo,13,12,0
2023,United States Grand Prix,69,ZHO,Alfa Romeo,12,13,0
2023,United States Grand Prix,69,MAG,Haas F1 Team,11,14,0
2023,United States Grand Prix,69,RIC,AlphaTauri,14,15,0
2023,United States Grand Prix,69,ALO,Aston Martin,11,R,0
2023,United States Grand Prix,69,PIA,McLaren,10,R,0
2023,United States Grand Prix,69,OCO,Alpine F1 Team,8,R,0
2023,United States Grand Prix,69,HAM,Mercedes,3,D,0
2023,United States Grand Prix,69,LEC,Ferrari,1,D,0
2023,Mexico City Grand Prix,32,VER,Red Bull,3,1,1
2023,Mexico City Grand Prix,32,HAM,Mercedes,6,2,1
2023,Mexico City Grand Prix,32,LEC,Ferrari,1,3,1
2023,Mexico City Grand Prix,32,SAI,Ferrari,2,4,0
2023,Mexico City Grand Prix,32,NOR,McLaren,17,5,0
2023,Mexico City Grand Prix,32,RUS,Mercedes,8,6,0
2023,Mexico City Grand Prix,32,RIC,AlphaTauri,4,7,0
2023,Mexico City Grand Prix,32,PIA,McLaren,7,8,0
2023,Mexico City Grand Prix,32,ALB,Williams,14,9,0
2023,Mexico City Grand Prix,32,OCO,Alpine F1 Team,15,10,0
2023,Mexico City Grand Prix,32,GAS,Alpine F1 Team,11,11,0
2023,Mexico City Grand Prix,32,TSU,AlphaTauri,18,12,0
2023,Mexico City Grand Prix,32,HUL,Haas F1 Team,12,13,0
2023,Mexico City Grand Prix,32,ZHO,Alfa Romeo,10,14,0
2023,Mexico City Grand Prix,32,BOT,Alfa Romeo,9,15,0
2023,Mexico City Grand Prix,32,SAR,Williams,19,16,0
2023,Mexico City Grand Prix,32,STR,Aston Martin,11,17,0
2023,Mexico City Grand Prix,32,ALO,Aston Martin,13,R,0
2023,Mexico City Grand Prix,32,MAG,Haas F1 Team,16,R,0
2023,Mexico City Grand Prix,32,PER,Red Bull,5,R,0
2023,São Paulo Grand Prix,18,VER,Red Bull,1,1,1
2023,São Paulo Grand Prix,18,NOR,McLaren,6,2,1
2023,São Paulo Grand Prix,18,ALO,Aston Martin,4,3,1
2023,São Paulo Grand Prix,18,PER,Red Bull,9,4,0
2023,São Paulo Grand Prix,18,STR,Aston Martin,3,5,0
2023,São Paulo Grand Prix,18,SAI,Ferrari,7,6,0
2023,São Paulo Grand Prix,18,GAS,Alpine F1 Team,15,7,0
2023,São Paulo Grand Prix,18,HAM,Mercedes,5,8,0
2023,São Paulo Grand Prix,18,TSU,AlphaTauri,16,9,0
2023,São Paulo Grand Prix,18,OCO,Alpine F1 Team,14,10,0
2023,São Paulo Grand Prix,18,SAR,Williams,19,11,0
2023,São Paulo Grand Prix,18,HUL,Haas F1 Team,11,12,0
2023,São Paulo Grand Prix,18,RIC,AlphaTauri,17,13,0
2023,São Paulo Grand Prix,18,PIA,McLaren,10,14,0
2023,São Paulo Grand Prix,18,RUS,Mercedes,8,R,0
2023,São Paulo Grand Prix,18,BOT,Alfa Romeo,18,R,0
2023,São Paulo Grand Prix,18,ZHO,Alfa Romeo,20,R,0
2023,São Paulo Grand Prix,18,MAG,Haas F1 Team,12,R,0
2023,São Paulo Grand Prix,18,ALB,Williams,13,R,0
2023,São Paulo Grand Prix,18,LEC,Ferrari,11,W,0
2023,Las Vegas Grand Prix,80,VER,Red Bull,2,1,1
2023,Las Vegas Grand Prix,80,LEC,Ferrari,1,2,1
2023,Las Vegas Grand Prix,80,PER,Red Bull,11,3,1
2023,Las Vegas Grand Prix,80,OCO,Alpine F1 Team,16,4,0
2023,Las Vegas Grand Prix,80,STR,Aston Martin,19,5,0
2023,Las Vegas Grand Prix,80,SAI,Ferrari,12,6,0
2023,Las Vegas Grand Prix,80,HAM,Mercedes,10,7,0
2023,Las Vegas Grand Prix,80,RUS,Mercedes,3,8,0
2023,Las Vegas Grand Prix,80,ALO,Aston Martin,9,9,0
2023,Las Vegas Grand Prix,80,PIA,McLaren,18,10,0
2023,Las Vegas Grand Prix,80,GAS,Alpine F1 Team,4,11,0
2023,Las Vegas Grand Prix,80,ALB,Williams,5,12,0
2023,Las Vegas Grand Prix,80,MAG,Haas F1 Team,8,13,0
2023,Las Vegas Grand Prix,80,RIC,AlphaTauri,14,14,0
2023,Las Vegas Grand Prix,80,ZHO,Alfa Romeo,17,15,0
2023,Las Vegas Grand Prix,80,SAR,Williams,6,16,0
2023,Las Vegas Grand Prix,80,BOT,Alfa Romeo,7,17,0
2023,Las Vegas Grand Prix,80,TSU,AlphaTauri,20,18,0
2023,Las Vegas Grand Prix,80,HUL,Haas F1 Team,13,19,0
2023,Las Vegas Grand Prix,80,NOR,McLaren,15,R,0
2023,Abu Dhabi Grand Prix,24,VER,Red Bull,1,1,1
2023,Abu Dhabi Grand Prix,24,LEC,Ferrari,2,2,1
2023,Abu Dhabi Grand Prix,24,RUS,Mercedes,4,3,1
2023,Abu Dhabi Grand Prix,24,PER,Red Bull,9,4,0
2023,Abu Dhabi Grand Prix,24,NOR,McLaren,5,5,0
2023,Abu Dhabi Grand Prix,24,PIA,McLaren,3,6,0
2023,Abu Dhabi Grand Prix,24,ALO,Aston Martin,7,7,0
2023,Abu Dhabi Grand Prix,24,TSU,AlphaTauri,6,8,0
2023,Abu Dhabi Grand Prix,24,HAM,Mercedes,11,9,0
2023,Abu Dhabi Grand Prix,24,STR,Aston Martin,13,10,0
2023,Abu Dhabi Grand Prix,24,RIC,AlphaTauri,15,11,0
2023,Abu Dhabi Grand Prix,24,OCO,Alpine F1 Team,12,12,0
2023,Abu Dhabi Grand Prix,24,GAS,Alpine F1 Team,10,13,0
2023,Abu Dhabi Grand Prix,24,ALB,Williams,14,14,0
2023,Abu Dhabi Grand Prix,24,HUL,Haas F1 Team,8,15,0
2023,Abu Dhabi Grand Prix,24,SAR,Williams,20,16,0
2023,Abu Dhabi Grand Prix,24,ZHO,Alfa Romeo,19,17,0
2023,Abu Dhabi Grand Prix,24,SAI,Ferrari,16,18,0
2023,Abu Dhabi Grand Prix,24,BOT,Alfa Romeo,18,19,0
2023,Abu Dhabi Grand Prix,24,MAG,Haas F1 Team,17,20,0
2024,Bahrain Grand Prix,3,VER,Red Bull,1,1,1
2024,Bahrain Grand Prix,3,PER,Red Bull,5,2,1
2024,Bahrain Grand Prix,3,SAI,Ferrari,4,3,1
2024,Bahrain Grand Prix,3,LEC,Ferrari,2,4,0
2024,Bahrain Grand Prix,3,RUS,Mercedes,3,5,0
2024,Bahrain Grand Prix,3,NOR,McLaren,7,6,0
2024,Bahrain Grand Prix,3,HAM,Mercedes,9,7,0
2024,Bahrain Grand Prix,3,PIA,McLaren,8,8,0
2024,Bahrain Grand Prix,3,ALO,Aston Martin,6,9,0
2024,Bahrain Grand Prix,3,STR,Aston Martin,12,10,0
2024,Bahrain Grand Prix,3,ZHO,Sauber,17,11,0
2024,Bahrain Grand Prix,3,MAG,Haas F1 Team,15,12,0
2024,Bahrain Grand Prix,3,RIC,RB F1 Team,14,13,0
2024,Bahrain Grand Prix,3,TSU,RB F1 Team,11,14,0
2024,Bahrain Grand Prix,3,ALB,Williams,13,15,0
2024,Bahrain Grand Prix,3,HUL,Haas F1 Team,10,16,0
2024,Bahrain Grand Prix,3,OCO,Alpine F1 Team,19,17,0
2024,Bahrain Grand Prix,3,GAS,Alpine F1 Team,20,18,0
2024,Bahrain Grand Prix,3,BOT,Sauber,16,19,0
2024,Bahrain Grand Prix,3,SAR,Williams,18,20,0
2024,Saudi Arabian Grand Prix,77,VER,Red Bull,1,1,1
2024,Saudi Arabian Grand Prix,77,PER,Red Bull,3,2,1
2024,Saudi Arabian Grand Prix,77,LEC,Ferrari,2,3,1
2024,Saudi Arabian Grand Prix,77,PIA,McLaren,5,4,0
2024,Saudi Arabian Grand Prix,77,ALO,Aston Martin,4,5,0
2024,Saudi Arabian Grand Prix,77,RUS,Mercedes,7,6,0
2024,Saudi Arabian Grand Prix,77,BEA,Ferrari,11,7,0
2024,Saudi Arabian Grand Prix,77,NOR,McLaren,6,8,0
2024,Saudi Arabian Grand Prix,77,HAM,Mercedes,8,9,0
2024,Saudi Arabian Grand Prix,77,HUL,Haas F1 Team,15,10,0
2024,Saudi Arabian Grand Prix,77,ALB,Williams,12,11,0
2024,Saudi Arabian Grand Prix,77,MAG,Haas F1 Team,13,12,0
2024,Saudi Arabian Grand Prix,77,OCO,Alpine F1 Team,17,13,0
2024,Saudi Arabian Grand Prix,77,SAR,Williams,19,14,0
2024,Saudi Arabian Grand Prix,77,TSU,RB F1 Team,9,15,0
2024,Saudi Arabian Grand Prix,77,RIC,RB F1 Team,14,16,0
2024,Saudi Arabian Grand Prix,77,BOT,Sauber,16,17,0
2024,Saudi Arabian Grand Prix,77,ZHO,Sauber,20,18,0
2024,Saudi Arabian Grand Prix,77,STR,Aston Martin,10,R,0
2024,Saudi Arabian Grand Prix,77,GAS,Alpine F1 Team,18,R,0
2024,Australian Grand Prix,1,SAI,Ferrari,2,1,1
2024,Australian Grand Prix,1,LEC,Ferrari,4,2,1
2024,Australian Grand Prix,1,NOR,McLaren,3,3,1
2024,Australian Grand Prix,1,PIA,McLaren,5,4,0
2024,Australian Grand Prix,1,PER,Red Bull,6,5,0
2024,Australian Grand Prix,1,STR,Aston Martin,9,6,0
2024,Australian Grand Prix,1,TSU,RB F1 Team,8,7,0
2024,Australian Grand Prix,1,ALO,Aston Martin,10,8,0
2024,Australian Grand Prix,1,HUL,Haas F1 Team,16,9,0
2024,Australian Grand Prix,1,MAG,Haas F1 Team,14,10,0
2024,Australian Grand Prix,1,ALB,Williams,12,11,0
2024,Australian Grand Prix,1,RIC,RB F1 Team,18,12,0
2024,Australian Grand Prix,1,GAS,Alpine F1 Team,17,13,0
2024,Australian Grand Prix,1,BOT,Sauber,13,14,0
2024,Australian Grand Prix,1,ZHO,Sauber,19,15,0
2024,Australian Grand Prix,1,OCO,Alpine F1 Team,15,16,0
2024,Australian Grand Prix,1,RUS,Mercedes,7,17,0
2024,Australian Grand Prix,1,HAM,Mercedes,11,R,0
2024,Australian Grand Prix,1,VER,Red Bull,1,R,0
2024,Japanese Grand Prix,22,VER,Red Bull,1,1,1
2024,Japanese Grand Prix,22,PER,Red Bull,2,2,1
2024,Japanese Grand Prix,22,SAI,Ferrari,4,3,1
2024,Japanese Grand Prix,22,LEC,Ferrari,8,4,0
2024,Japanese Grand Prix,22,NOR,McLaren,3,5,0
2024,Japanese Grand Prix,22,ALO,Aston Martin,5,6,0
2024,Japanese Grand Prix,22,RUS,Mercedes,9,7,0
2024,Japanese Grand Prix,22,PIA,McLaren,6,8,0
2024,Japanese Grand Prix,22,HAM,Mercedes,7,9,0
2024,Japanese Grand Prix,22,TSU,RB F1 Team,10,10,0
2024,Japanese Grand Prix,22,HUL,Haas F1 Team,12,11,0
2024,Japanese Grand Prix,22,STR,Aston Martin,16,12,0
2024,Japanese Grand Prix,22,MAG,Haas F1 Team,18,13,0
2024,Japanese Grand Prix,22,BOT,Sauber,13,14,0
2024,Japanese Grand Prix,22,OCO,Alpine F1 Team,15,15,0
2024,Japanese Grand Prix,22,GAS,Alpine F1 Team,17,16,0
2024,Japanese Grand Prix,22,SAR,Williams,19,17,0
2024,Japanese Grand Prix,22,ZHO,Sauber,20,R,0
2024,Japanese Grand Prix,22,RIC,RB F1 Team,11,R,0
2024,Japanese Grand Prix,22,ALB,Williams,14,R,0
2024,Chinese Grand Prix,17,VER,Red Bull,1,1,1
